,idx,charger_type,daily_usage_2,peak_usage_2,daily_usage_3,peak_usage_3,type_2_rating,type_3_rating,type_2_nos,type_3_nos,energy_usage,uptime
1045,1045,Tata Power,24.2,48.0,37.2,48.0,15,400,2,2,122.8,125
1046,1046,Tata Power,12.3,22.14,5.3,9.01,10,300,1,1,17.6,60
1047,1047,Tata Power,71.7,72.0,11.8,24.0,20,450,3,1,226.9,75
1048,1048,Tata Power,15.4,24.0,2.4,10.08,8,400,1,2,20.2,125
1049,1049,Tata Power,18.0,96.0,39.2,48.0,15,450,4,2,150.4,20
1050,1050,Tata Power,31.6,96.0,3.0,18.0,10,450,4,3,135.4,120
1051,1051,Tata Power,21.0,48.0,11.6,48.0,20,450,2,2,65.2,140
1052,1052,Tata Power,27.0,120.0,13.2,13.2,15,300,5,1,148.2,40
1053,1053,Tata Power,71.4,72.0,57.9,72.0,8,350,3,3,387.9,165
1054,1054,Tata Power,23.2,24.0,2.2,6.16,10,250,1,2,27.6,100
1055,1055,Tata Power,33.4,48.0,41.2,48.0,10,450,2,2,149.2,145
1056,1056,Tata Power,10.0,10.0,5.7,41.04,4,300,1,3,27.1,175
1057,1057,Tata Power,107.4,144.0,22.7,24.0,8,450,6,1,667.1,10
1058,1058,Tata Power,73.6,96.0,8.4,36.96,20,300,4,2,311.2,180
1059,1059,Tata Power,21.0,120.0,32.6,48.0,4,400,5,2,170.2,145
1060,1060,Tata Power,87.0,144.0,51.0,72.0,10,400,6,3,675.0,50
1061,1061,Tata Power,15.8,34.76,3.8,9.5,10,350,2,1,35.4,60
1062,1062,Tata Power,20.2,48.0,27.0,72.0,8,450,2,3,121.4,10
1063,1063,Tata Power,40.0,48.0,13.0,24.0,10,250,2,1,93.0,160
1064,1064,Tata Power,129.0,144.0,23.8,48.0,15,200,6,2,821.6,55
1065,1065,Tata Power,11.4,144.0,18.0,24.0,8,400,6,1,86.4,110
1066,1066,Tata Power,16.5,72.0,21.5,24.0,4,400,3,1,71.0,75
1067,1067,Tata Power,62.5,120.0,30.0,48.0,10,400,5,2,372.5,80
1068,1068,Tata Power,18.8,24.0,12.9,12.9,22,200,1,1,31.7,120
1069,1069,Tata Power,31.0,120.0,23.7,24.0,8,400,5,1,178.7,150
1070,1070,Tata Power,21.6,96.0,38.0,48.0,4,400,4,2,162.4,65
1071,1071,Tata Power,62.4,72.0,65.4,72.0,22,450,3,3,383.4,190
1072,1072,Tata Power,16.4,36.08,41.4,72.0,8,450,2,3,157.0,140
1073,1073,Tata Power,6.2,29.76,43.8,48.0,4,250,2,2,100.0,70
1074,1074,Tata Power,7.8,20.28,10.7,21.4,22,200,2,1,26.3,190
1075,1075,Tata Power,14.2,45.44,24.0,48.0,4,300,2,2,76.4,65
1076,1076,Tata Power,33.6,144.0,19.8,24.0,10,300,6,1,221.4,95
1077,1077,Tata Power,88.8,144.0,20.5,24.0,15,200,6,1,553.3,195
1078,1078,Tata Power,10.4,15.6,30.6,72.0,8,350,1,3,102.2,145
1079,1079,Tata Power,10.2,40.8,16.5,24.0,10,450,2,1,36.9,5
1080,1080,Tata Power,19.8,47.52,5.0,24.0,15,300,2,2,49.6,110
1081,1081,Tata Power,25.8,72.0,6.6,14.52,4,350,3,2,90.6,10
1082,1082,Tata Power,8.2,27.88,10.4,33.28,15,400,2,2,37.2,125
1083,1083,Tata Power,44.4,48.0,44.7,72.0,15,400,2,3,222.9,120
1084,1084,Tata Power,21.2,96.0,16.6,46.48,4,250,4,2,118.0,65
1085,1085,Tata Power,12.8,28.16,14.8,17.76,10,450,2,1,40.4,180
1086,1086,Tata Power,8.0,9.6,12.0,43.2,22,450,1,3,44.0,15
1087,1087,Tata Power,3.0,6.0,3.1,5.89,20,400,1,1,6.1,110
1088,1088,Tata Power,22.0,120.0,21.3,24.0,15,300,5,1,131.3,110
1089,1089,Tata Power,67.2,144.0,4.3,9.03,10,300,6,1,407.5,45
1090,1090,Tata Power,26.4,72.0,2.0,4.6,15,200,3,1,81.2,35
1091,1091,Tata Power,16.9,24.0,32.4,72.0,8,200,1,3,114.1,0
1092,1092,Tata Power,31.8,144.0,65.1,72.0,20,300,6,3,386.1,85
1093,1093,Tata Power,103.0,120.0,16.7,21.71,20,250,5,1,531.7,185
1094,1094,Tata Power,30.2,48.0,16.9,24.0,22,350,2,1,77.3,175
1095,1095,Tata Power,66.0,72.0,18.2,48.0,15,300,3,2,234.4,165
1096,1096,Tata Power,15.2,96.0,7.2,12.96,10,350,4,1,68.0,190
1097,1097,Tata Power,8.0,64.0,4.8,10.56,10,300,5,2,49.6,10
1098,1098,Tata Power,70.0,120.0,10.8,36.72,20,250,5,2,371.6,165
1099,1099,Tata Power,65.4,72.0,11.3,11.3,22,250,3,1,207.5,20
1100,1100,Tata Power,107.5,120.0,6.0,30.0,15,350,5,2,549.5,45
1101,1101,Tata Power,12.0,72.0,70.8,72.0,20,400,3,3,248.4,95
1102,1102,Tata Power,6.6,9.24,20.1,24.0,20,300,1,1,26.7,75
1103,1103,Tata Power,129.6,144.0,6.6,39.599999999999994,8,250,6,3,797.4,10
1104,1104,Tata Power,107.5,120.0,3.2,5.44,22,350,5,1,540.7,130
1105,1105,Tata Power,42.0,144.0,37.2,48.0,10,450,6,2,326.4,125
1106,1106,Tata Power,22.2,48.0,8.4,36.96,15,400,2,2,61.2,70
1107,1107,Tata Power,17.5,24.0,48.9,72.0,4,300,1,3,164.2,115
1108,1108,Tata Power,16.4,24.0,8.1,11.34,8,250,1,1,24.5,165
1109,1109,Tata Power,8.2,18.86,5.8,8.7,15,300,1,1,14.0,190
1110,1110,Tata Power,33.9,72.0,2.2,3.52,22,300,3,1,103.9,115
1111,1111,Tata Power,36.0,120.0,52.8,72.0,4,400,5,3,338.4,0
1112,1112,Tata Power,90.0,144.0,17.0,40.8,10,200,6,2,574.0,170
1113,1113,Tata Power,16.5,72.0,20.1,72.0,8,250,3,3,109.8,120
1114,1114,Tata Power,1.1,1.54,9.4,15.04,15,450,1,1,10.5,195
1115,1115,Tata Power,24.8,48.0,5.0,12.5,8,200,2,1,54.6,65
1116,1116,Tata Power,18.7,24.0,35.7,72.0,10,450,1,3,125.8,155
1117,1117,Tata Power,3.2,6.08,45.0,72.0,22,400,1,3,138.2,95
1118,1118,Tata Power,100.2,144.0,20.4,48.0,22,250,6,2,642.0,90
1119,1119,Tata Power,34.8,144.0,25.6,48.0,22,400,6,2,260.0,60
1120,1120,Tata Power,79.8,144.0,35.8,48.0,10,300,6,2,550.4,105
1121,1121,Tata Power,33.5,120.0,19.0,48.0,20,350,5,2,205.5,160
1122,1122,Tata Power,17.4,104.39999999999999,24.6,48.0,4,350,6,2,153.6,150
1123,1123,Tata Power,45.6,96.0,15.8,48.0,4,250,4,2,214.0,5
1124,1124,Tata Power,13.6,24.0,16.8,48.0,15,350,1,2,47.2,110
1125,1125,Tata Power,24.6,48.0,47.2,48.0,10,400,2,2,143.6,155
1126,1126,Tata Power,17.2,48.0,11.8,20.06,20,400,2,1,46.2,115
1127,1127,Tata Power,16.7,24.0,44.7,72.0,20,350,1,3,150.8,165
1128,1128,Tata Power,59.6,96.0,49.2,72.0,8,300,4,3,386.0,185
1129,1129,Tata Power,7.8,70.19999999999999,50.4,72.0,10,300,6,3,198.0,135
1130,1130,Tata Power,106.2,144.0,27.3,72.0,8,350,6,3,719.1,195
1131,1131,Tata Power,38.8,96.0,9.8,16.66,8,250,4,1,165.0,105
1132,1132,Tata Power,82.0,120.0,5.6,6.16,10,350,5,1,415.6,170
1133,1133,Tata Power,57.0,120.0,13.0,24.0,8,350,5,1,298.0,75
1134,1134,Tata Power,2.8,12.32,20.6,22.66,20,200,2,1,26.2,145
1135,1135,Tata Power,53.7,72.0,39.8,48.0,4,300,3,2,240.7,15
1136,1136,Tata Power,116.5,120.0,46.6,48.0,4,300,5,2,675.7,25
1137,1137,Tata Power,4.5,10.8,16.5,24.0,15,250,1,1,21.0,155
1138,1138,Tata Power,85.0,120.0,12.8,25.6,15,400,5,2,450.6,140
1139,1139,Tata Power,68.4,144.0,4.2,7.98,8,300,6,1,414.6,15
1140,1140,Tata Power,23.5,120.0,19.4,48.0,8,250,5,2,156.3,120
1141,1141,Tata Power,46.0,120.0,21.2,48.0,4,450,5,2,272.4,90
1142,1142,Tata Power,8.0,16.0,16.6,24.0,4,250,1,1,24.6,35
1143,1143,Tata Power,15.7,20.41,9.1,9.1,4,300,1,1,24.8,45
1144,1144,Tata Power,11.8,21.24,16.0,22.4,8,200,1,1,27.8,80
1145,1145,Tata Power,40.6,48.0,11.8,48.0,22,450,2,2,104.8,15
1146,1146,Tata Power,29.4,144.0,22.8,48.0,10,400,6,2,222.0,105
1147,1147,Tata Power,50.5,120.0,15.3,72.0,4,400,5,3,298.4,45
1148,1148,Tata Power,42.9,72.0,17.4,52.199999999999996,8,450,3,3,180.9,0
1149,1149,Tata Power,56.1,72.0,10.5,11.55,8,200,3,1,178.8,155
1150,1150,Tata Power,100.2,144.0,17.6,48.0,22,200,6,2,636.4,55
1151,1151,Tata Power,64.8,144.0,29.4,48.0,15,400,6,2,447.6,150
1152,1152,Tata Power,39.4,48.0,35.8,48.0,4,250,2,2,150.4,165
1153,1153,Tata Power,36.3,72.0,42.8,48.0,4,250,3,2,194.5,105
1154,1154,Tata Power,11.8,24.0,23.4,48.0,8,300,1,2,58.6,40
1155,1155,Tata Power,15.4,18.48,36.3,72.0,20,250,1,3,124.3,30
1156,1156,Tata Power,22.6,24.0,2.6,12.48,15,250,1,2,27.8,170
1157,1157,Tata Power,5.2,12.48,14.4,72.0,8,200,2,3,53.6,135
1158,1158,Tata Power,96.5,120.0,4.0,16.8,10,300,5,2,490.5,55
1159,1159,Tata Power,71.6,96.0,23.5,24.0,20,450,4,1,309.9,130
1160,1160,Tata Power,65.7,72.0,19.1,24.0,4,300,3,1,216.2,85
1161,1161,Tata Power,22.6,24.0,15.7,24.0,20,250,1,1,38.3,185
1162,1162,Tata Power,41.4,72.0,17.5,24.0,22,200,3,1,141.7,75
1163,1163,Tata Power,22.5,24.0,15.6,20.28,4,250,1,1,38.1,5
1164,1164,Tata Power,36.4,48.0,18.2,48.0,10,450,2,2,109.2,195
1165,1165,Tata Power,52.8,144.0,10.5,24.0,22,350,6,1,327.3,55
1166,1166,Tata Power,62.5,120.0,66.0,72.0,15,300,5,3,510.5,160
1167,1167,Tata Power,16.6,48.0,20.5,24.0,22,350,2,1,53.7,165
1168,1168,Tata Power,81.5,120.0,47.0,48.0,22,250,5,2,501.5,55
1169,1169,Tata Power,38.1,72.0,8.2,18.04,10,300,3,2,130.7,20
1170,1170,Tata Power,5.0,55.0,33.6,48.0,20,250,5,2,92.2,175
1171,1171,Tata Power,19.6,24.0,48.0,72.0,8,300,1,3,163.6,95
1172,1172,Tata Power,78.4,96.0,21.8,48.0,20,450,4,2,357.2,0
1173,1173,Tata Power,18.8,96.0,35.0,48.0,4,350,4,2,145.2,165
1174,1174,Tata Power,30.0,144.0,65.7,72.0,22,400,6,3,377.1,0
1175,1175,Tata Power,67.2,96.0,65.7,72.0,20,350,4,3,465.9,75
1176,1176,Tata Power,37.2,48.0,23.6,48.0,8,400,2,2,121.6,90
1177,1177,Tata Power,85.8,144.0,21.6,48.0,4,200,6,2,558.0,125
1178,1178,Tata Power,10.2,23.46,6.5,14.95,22,350,1,1,16.7,60
1179,1179,Tata Power,11.6,24.0,23.8,48.0,8,450,1,2,59.2,150
1180,1180,Tata Power,43.8,144.0,32.0,48.0,20,350,6,2,326.8,155
1181,1181,Tata Power,26.8,96.0,22.4,24.0,8,200,4,1,129.6,145
1182,1182,Tata Power,98.5,120.0,20.7,24.0,22,350,5,1,513.2,15
1183,1183,Tata Power,53.1,72.0,23.5,24.0,22,250,3,1,182.8,130
1184,1184,Tata Power,62.0,120.0,15.4,24.0,8,250,5,1,325.4,150
1185,1185,Tata Power,4.0,9.6,11.8,35.4,10,250,2,2,31.6,75
1186,1186,Tata Power,36.4,48.0,19.8,24.0,4,250,2,1,92.6,25
1187,1187,Tata Power,13.8,48.0,42.0,72.0,10,400,2,3,153.6,190
1188,1188,Tata Power,4.4,21.12,20.3,24.0,8,450,2,1,29.1,140
1189,1189,Tata Power,16.1,24.0,16.4,24.0,20,300,1,1,32.5,180
1190,1190,Tata Power,13.5,24.0,12.9,12.9,10,350,1,1,26.4,10
1191,1191,Tata Power,54.9,72.0,15.4,40.04,8,400,3,2,195.5,125
1192,1192,Tata Power,13.0,24.0,15.0,48.0,22,200,1,2,43.0,60
1193,1193,Tata Power,77.5,120.0,23.7,24.0,4,350,5,1,411.2,5
1194,1194,Tata Power,46.0,48.0,21.8,21.8,15,300,2,1,113.8,40
1195,1195,Tata Power,88.0,96.0,16.5,72.0,8,450,4,3,401.5,95
1196,1196,Tata Power,4.9,12.25,32.1,72.0,10,350,1,3,101.2,70
1197,1197,Tata Power,34.0,96.0,32.0,48.0,20,450,4,2,200.0,110
1198,1198,Tata Power,8.0,51.2,17.4,72.0,15,300,4,3,84.2,55
1199,1199,Tata Power,117.0,120.0,36.2,48.0,22,200,5,2,657.4,25
1200,1200,Tata Power,7.6,27.36,6.8,16.32,10,200,2,1,22.0,190
1201,1201,Tata Power,10.8,12.96,18.9,24.0,22,350,1,1,29.7,90
1202,1202,Tata Power,1.3,1.43,10.6,10.6,8,400,1,1,11.9,175
1203,1203,Tata Power,28.2,48.0,39.6,72.0,15,450,2,3,175.2,25
1204,1204,Tata Power,77.4,144.0,43.8,48.0,10,400,6,2,552.0,110
1205,1205,Tata Power,12.0,120.0,14.3,24.0,4,250,5,1,74.3,80
1206,1206,Tata Power,22.5,24.0,63.3,72.0,22,200,1,3,212.4,50
1207,1207,Tata Power,23.5,24.0,18.4,24.0,22,200,1,1,41.9,185
1208,1208,Tata Power,52.8,96.0,36.8,48.0,15,200,4,2,284.8,20
1209,1209,Tata Power,48.0,120.0,32.8,48.0,10,350,5,2,305.6,50
1210,1210,Tata Power,32.4,72.0,25.6,48.0,8,400,3,2,148.4,50
1211,1211,Tata Power,97.8,144.0,9.6,46.08,22,300,6,3,615.6,95
1212,1212,Tata Power,64.8,96.0,11.3,15.82,4,250,4,1,270.5,125
1213,1213,Tata Power,74.4,144.0,12.7,16.51,22,450,6,1,459.1,180
1214,1214,Tata Power,89.0,120.0,39.0,72.0,20,300,5,3,562.0,150
1215,1215,Tata Power,129.0,144.0,10.8,30.24,22,350,6,2,795.6,150
1216,1216,Tata Power,2.4,4.32,23.2,24.0,10,200,1,1,25.6,10
1217,1217,Tata Power,79.8,144.0,7.9,11.85,15,200,6,1,486.7,105
1218,1218,Tata Power,100.2,144.0,33.8,48.0,22,250,6,2,668.8,150
1219,1219,Tata Power,61.5,72.0,56.4,72.0,8,250,3,3,353.7,150
1220,1220,Tata Power,46.2,72.0,19.4,48.0,4,200,3,2,177.4,10
1221,1221,Tata Power,33.5,120.0,33.6,48.0,8,250,5,2,234.7,195
1222,1222,Tata Power,58.5,72.0,23.8,24.0,10,350,3,1,199.3,160
1223,1223,Tata Power,44.7,72.0,37.8,48.0,8,400,3,2,209.7,190
1224,1224,Tata Power,21.2,24.0,10.6,15.9,20,450,1,1,31.8,15
1225,1225,Tata Power,75.0,120.0,14.0,33.6,10,450,5,2,403.0,110
1226,1226,Tata Power,37.8,48.0,7.2,21.6,22,300,2,3,97.2,80
1227,1227,Tata Power,138.6,144.0,30.8,48.0,8,300,6,2,893.2,145
1228,1228,Tata Power,67.8,144.0,33.0,72.0,8,450,6,3,505.8,5
1229,1229,Tata Power,18.6,72.0,22.2,72.0,4,450,3,3,122.4,190
1230,1230,Tata Power,64.4,96.0,18.9,72.0,22,400,4,3,314.3,55
1231,1231,Tata Power,37.2,72.0,6.3,14.49,20,400,3,1,117.9,110
1232,1232,Tata Power,116.5,120.0,6.7,14.07,8,450,5,1,589.2,80
1233,1233,Tata Power,73.5,120.0,42.8,48.0,8,450,5,2,453.1,55
1234,1234,Tata Power,13.6,96.0,16.6,24.0,8,450,4,1,71.0,125
1235,1235,Tata Power,112.2,144.0,9.0,30.6,10,300,6,2,691.2,175
1236,1236,Tata Power,102.0,144.0,41.7,72.0,4,250,6,3,737.1,160
1237,1237,Tata Power,44.4,72.0,54.6,72.0,20,400,3,3,297.0,20
1238,1238,Tata Power,49.8,144.0,20.1,24.0,20,300,6,1,318.9,70
1239,1239,Tata Power,2.0,4.2,47.0,48.0,15,300,1,2,96.0,60
1240,1240,Tata Power,10.2,91.80000000000001,3.6,5.4,15,250,6,1,64.8,30
1241,1241,Tata Power,46.5,120.0,16.6,24.0,22,250,5,1,249.1,155
1242,1242,Tata Power,56.4,72.0,44.1,72.0,4,250,3,3,301.5,110
1243,1243,Tata Power,32.0,48.0,59.1,72.0,10,350,2,3,241.3,70
1244,1244,Tata Power,39.4,48.0,69.3,72.0,20,350,2,3,286.7,50
1245,1245,Tata Power,10.0,115.0,50.7,72.0,20,350,5,3,202.1,90
1246,1246,Tata Power,49.8,144.0,58.2,72.0,4,300,6,3,473.4,80
1247,1247,Tata Power,58.8,96.0,9.0,18.9,20,450,4,1,244.2,125
1248,1248,Tata Power,13.4,48.0,59.1,72.0,10,400,2,3,204.1,25
1249,1249,Tata Power,82.4,96.0,1.1,2.42,4,250,4,1,330.7,40
1250,1250,Tata Power,9.9,50.489999999999995,18.5,24.0,4,200,3,1,48.2,10
1251,1251,Tata Power,74.4,144.0,20.6,24.0,15,450,6,1,467.0,80
1252,1252,Tata Power,12.6,24.0,18.3,60.39,15,450,1,3,67.5,0
1253,1253,Tata Power,118.5,120.0,71.7,72.0,10,350,5,3,807.6,185
1254,1254,Tata Power,30.0,72.0,24.9,72.0,10,300,3,3,164.7,85
1255,1255,Tata Power,12.9,42.57,53.4,72.0,4,300,3,3,198.9,45
1256,1256,Tata Power,23.6,24.0,13.6,20.4,8,450,1,1,37.2,150
1257,1257,Tata Power,4.7,6.58,44.2,48.0,10,250,1,2,93.1,135
1258,1258,Tata Power,26.2,48.0,10.8,48.599999999999994,20,350,2,3,84.8,5
1259,1259,Tata Power,11.8,40.12,26.6,48.0,15,300,2,2,76.8,160
1260,1260,Tata Power,16.4,24.0,53.7,72.0,4,300,1,3,177.5,160
1261,1261,Tata Power,82.8,144.0,14.0,36.4,22,350,6,2,524.8,65
1262,1262,Tata Power,52.2,72.0,17.8,42.72,20,200,3,2,192.2,185
1263,1263,Tata Power,3.5,8.05,16.9,18.59,15,250,1,1,20.4,185
1264,1264,Tata Power,122.4,144.0,15.4,48.0,20,250,6,2,765.2,185
1265,1265,Tata Power,38.8,48.0,5.7,10.83,20,350,2,1,83.3,10
1266,1266,Tata Power,21.0,72.0,9.2,19.32,8,350,3,1,72.2,100
1267,1267,Tata Power,23.2,23.2,21.6,24.0,20,200,1,1,44.8,40
1268,1268,Tata Power,58.2,72.0,32.0,48.0,4,400,3,2,238.6,145
1269,1269,Tata Power,117.6,144.0,32.4,48.0,22,200,6,2,770.4,120
1270,1270,Tata Power,61.2,96.0,25.2,72.0,10,400,4,3,320.4,70
1271,1271,Tata Power,138.6,144.0,58.2,72.0,20,250,6,3,1006.2,45
1272,1272,Tata Power,16.2,144.0,44.4,72.0,10,300,6,3,230.4,80
1273,1273,Tata Power,63.0,144.0,15.8,24.0,15,200,6,1,393.8,45
1274,1274,Tata Power,49.8,144.0,45.6,72.0,8,250,6,3,435.6,145
1275,1275,Tata Power,25.8,144.0,71.7,72.0,10,300,6,3,369.9,40
1276,1276,Tata Power,7.2,28.8,2.5,6.0,10,300,4,1,31.3,110
1277,1277,Tata Power,27.6,144.0,45.2,48.0,8,400,6,2,256.0,95
1278,1278,Tata Power,108.0,144.0,39.4,48.0,15,200,6,2,726.8,10
1279,1279,Tata Power,39.0,72.0,1.9,2.28,20,200,3,1,118.9,20
1280,1280,Tata Power,32.4,144.0,22.6,24.0,15,200,6,1,217.0,140
1281,1281,Tata Power,21.5,21.5,10.6,48.0,10,250,1,2,42.7,115
1282,1282,Tata Power,120.0,144.0,4.8,34.56,15,400,6,3,734.4,0
1283,1283,Tata Power,69.6,96.0,8.0,25.6,20,400,4,2,294.4,115
1284,1284,Tata Power,52.5,120.0,9.1,22.75,15,450,5,1,271.6,185
1285,1285,Tata Power,11.4,72.0,21.0,48.0,20,350,3,2,76.2,125
1286,1286,Tata Power,53.6,96.0,20.5,24.0,10,450,4,1,234.9,115
1287,1287,Tata Power,135.0,144.0,65.1,72.0,8,350,6,3,1005.3,15
1288,1288,Tata Power,12.5,120.0,48.6,72.0,4,350,5,3,208.3,180
1289,1289,Tata Power,55.2,96.0,12.1,21.78,8,250,4,1,232.9,190
1290,1290,Tata Power,2.0,3.0,15.4,16.94,10,300,1,1,17.4,170
1291,1291,Tata Power,43.6,48.0,8.2,26.24,4,300,2,2,103.6,90
1292,1292,Tata Power,21.6,24.0,18.7,18.7,15,300,1,1,40.3,10
1293,1293,Tata Power,19.2,126.72,5.7,39.33,4,300,6,3,132.3,30
1294,1294,Tata Power,64.5,120.0,12.6,41.58,4,200,5,3,360.3,35
1295,1295,Tata Power,85.6,96.0,14.8,48.0,8,450,4,2,372.0,60
1296,1296,Tata Power,29.6,48.0,60.0,72.0,15,450,2,3,239.2,20
1297,1297,Tata Power,55.2,72.0,29.8,48.0,8,450,3,2,225.2,135
1298,1298,Tata Power,23.0,120.0,27.4,48.0,4,300,5,2,169.8,35
1299,1299,Tata Power,92.4,144.0,4.0,12.0,22,450,6,2,562.4,150
1300,1300,Tata Power,47.7,72.0,52.5,72.0,22,350,3,3,300.6,55
1301,1301,Tata Power,53.4,72.0,10.5,18.9,15,200,3,1,170.7,20
1302,1302,Tata Power,17.0,48.0,4.3,10.32,15,250,2,1,38.3,20
1303,1303,Tata Power,129.6,144.0,43.5,72.0,15,350,6,3,908.1,10
1304,1304,Tata Power,26.0,96.0,40.4,48.0,4,200,4,2,184.8,150
1305,1305,Tata Power,22.2,72.0,12.6,40.32,20,350,3,2,91.8,135
1306,1306,Tata Power,69.0,144.0,6.4,32.0,20,350,6,2,426.8,105
1307,1307,Tata Power,20.6,24.0,21.8,48.0,15,300,1,2,64.2,75
1308,1308,Tata Power,112.5,120.0,5.4,11.34,15,400,5,1,567.9,160
1309,1309,Tata Power,68.0,96.0,20.6,45.32,8,350,4,2,313.2,60
1310,1310,Tata Power,29.5,120.0,42.4,48.0,8,450,5,2,232.3,35
1311,1311,Tata Power,4.2,5.04,18.3,65.88,22,350,1,3,59.1,50
1312,1312,Tata Power,23.9,24.0,17.4,24.0,20,250,1,1,41.3,95
1313,1313,Tata Power,20.8,20.8,3.4,7.48,22,400,1,2,27.6,80
1314,1314,Tata Power,4.8,30.72,18.8,24.0,4,300,4,1,38.0,180
1315,1315,Tata Power,43.2,96.0,60.0,72.0,4,400,4,3,352.8,80
1316,1316,Tata Power,43.6,48.0,25.5,72.0,20,250,2,3,163.7,45
1317,1317,Tata Power,48.6,72.0,41.4,48.0,22,250,3,2,228.6,170
1318,1318,Tata Power,46.4,96.0,26.6,48.0,15,200,4,2,238.8,140
1319,1319,Tata Power,27.0,144.0,38.6,48.0,4,400,6,2,239.2,40
1320,1320,Tata Power,14.0,96.0,37.8,72.0,4,250,4,3,169.4,125
1321,1321,Tata Power,21.2,24.0,16.7,24.0,22,200,1,1,37.9,140
1322,1322,Tata Power,19.0,120.0,13.8,24.0,20,300,5,1,108.8,50
1323,1323,Tata Power,71.0,120.0,53.7,72.0,15,300,5,3,516.1,55
1324,1324,Tata Power,23.5,24.0,10.6,42.4,10,400,1,2,44.7,40
1325,1325,Tata Power,19.5,64.35,15.9,72.0,22,350,3,3,106.2,145
1326,1326,Tata Power,34.8,48.0,47.0,48.0,10,450,2,2,163.6,95
1327,1327,Tata Power,120.0,144.0,36.0,48.0,20,350,6,2,792.0,175
1328,1328,Tata Power,15.0,58.5,53.4,72.0,8,250,3,3,205.2,190
1329,1329,Tata Power,65.4,72.0,21.7,24.0,22,200,3,1,217.9,5
1330,1330,Tata Power,36.9,72.0,3.0,6.9,8,400,3,1,113.7,15
1331,1331,Tata Power,86.8,96.0,14.4,40.32,8,300,4,2,376.0,60
1332,1332,Tata Power,69.6,96.0,67.2,72.0,8,200,4,3,480.0,160
1333,1333,Tata Power,74.0,96.0,47.8,48.0,22,250,4,2,391.6,100
1334,1334,Tata Power,37.2,96.0,41.4,48.0,4,350,4,2,231.6,175
1335,1335,Tata Power,17.5,120.0,52.2,72.0,20,400,5,3,244.1,65
1336,1336,Tata Power,96.0,120.0,18.0,72.0,8,200,5,3,534.0,105
1337,1337,Tata Power,37.4,48.0,5.9,12.98,4,450,2,1,80.7,70
1338,1338,Tata Power,50.5,120.0,12.0,21.6,22,300,5,1,264.5,0
1339,1339,Tata Power,15.1,19.63,70.8,72.0,4,350,1,3,227.5,170
1340,1340,Tata Power,15.9,24.0,15.0,39.0,10,350,1,2,45.9,115
1341,1341,Tata Power,8.4,60.480000000000004,9.8,21.56,4,250,3,1,35.0,60
1342,1342,Tata Power,43.2,96.0,5.7,34.2,8,400,4,3,189.9,25
1343,1343,Tata Power,47.8,48.0,6.4,29.44,15,450,2,2,108.4,70
1344,1344,Tata Power,60.6,72.0,4.8,14.399999999999999,20,350,3,3,196.2,175
1345,1345,Tata Power,9.9,44.55,27.3,72.0,8,450,3,3,111.6,40
1346,1346,Tata Power,128.4,144.0,55.2,72.0,15,200,6,3,936.0,135
1347,1347,Tata Power,26.0,96.0,41.1,72.0,4,400,4,3,227.3,80
1348,1348,Tata Power,87.0,120.0,32.7,72.0,8,250,5,3,533.1,160
1349,1349,Tata Power,46.8,72.0,44.0,48.0,4,250,3,2,228.4,75
1350,1350,Tata Power,56.4,96.0,54.9,72.0,8,250,4,3,390.3,165
1351,1351,Tata Power,41.7,72.0,12.4,24.0,4,250,3,1,137.5,120
1352,1352,Tata Power,19.8,48.0,6.3,30.240000000000002,10,300,2,3,58.5,125
1353,1353,Tata Power,82.8,144.0,41.2,48.0,15,200,6,2,579.2,110
1354,1354,Tata Power,28.8,72.0,5.5,10.45,20,350,3,1,91.9,175
1355,1355,Tata Power,63.0,144.0,25.8,72.0,10,200,6,3,455.4,0
1356,1356,Tata Power,94.2,144.0,3.9,23.4,10,250,6,3,576.9,110
1357,1357,Tata Power,28.8,48.0,14.4,24.0,10,300,2,1,72.0,175
1358,1358,Tata Power,34.8,96.0,24.0,72.0,20,250,4,3,211.2,195
1359,1359,Tata Power,73.6,96.0,19.9,24.0,15,250,4,1,314.3,40
1360,1360,Tata Power,67.0,120.0,6.7,16.75,22,250,5,1,341.7,125
1361,1361,Tata Power,32.6,48.0,4.2,16.8,22,250,2,2,73.6,65
1362,1362,Tata Power,35.6,48.0,28.2,72.0,22,300,2,3,155.8,60
1363,1363,Tata Power,6.6,31.68,60.0,72.0,10,450,2,3,193.2,70
1364,1364,Tata Power,6.6,14.52,19.4,48.0,20,250,2,2,52.0,70
1365,1365,Tata Power,5.0,47.5,8.5,13.6,10,400,5,1,33.5,105
1366,1366,Tata Power,12.2,24.0,52.8,72.0,15,450,1,3,170.6,5
1367,1367,Tata Power,2.6,6.5,31.4,48.0,8,400,1,2,65.4,20
1368,1368,Tata Power,79.8,144.0,19.5,72.0,22,350,6,3,537.3,135
1369,1369,Tata Power,92.4,96.0,17.8,24.0,22,300,4,1,387.4,80
1370,1370,Tata Power,75.6,144.0,15.2,30.4,10,450,6,2,484.0,40
1371,1371,Tata Power,68.8,96.0,12.6,16.38,22,300,4,1,287.8,95
1372,1372,Tata Power,38.2,48.0,44.8,48.0,10,400,2,2,166.0,55
1373,1373,Tata Power,52.8,96.0,4.6,5.98,10,350,4,1,215.8,135
1374,1374,Tata Power,20.4,72.0,4.0,8.0,20,200,3,2,69.2,60
