,idx,charger_type,daily_usage_2,peak_usage_2,daily_usage_3,peak_usage_3,type_2_rating,type_3_rating,type_2_nos,type_3_nos,energy_usage,uptime
1045,1045,Tata Power,24.0,96.0,28.5,72.0,22,200,4,3,181.5,110
1046,1046,Tata Power,42.0,120.0,57.9,72.0,4,400,5,3,383.7,110
1047,1047,Tata Power,15.3,72.0,7.6,34.96,4,450,3,2,61.1,155
1048,1048,Tata Power,92.5,120.0,1.3,2.34,15,450,5,1,463.8,105
1049,1049,Tata Power,18.8,45.12,1.8,1.8,10,200,2,1,39.4,90
1050,1050,Tata Power,58.0,96.0,29.2,48.0,10,200,4,2,290.4,115
1051,1051,Tata Power,45.2,96.0,10.4,15.6,20,200,4,1,191.2,125
1052,1052,Tata Power,61.6,96.0,29.4,48.0,20,200,4,2,305.2,180
1053,1053,Tata Power,52.2,72.0,21.0,48.0,15,250,3,2,198.6,80
1054,1054,Tata Power,70.0,96.0,22.2,24.0,4,300,4,1,302.2,195
1055,1055,Tata Power,42.8,96.0,11.7,18.72,20,350,4,1,182.9,95
1056,1056,Tata Power,61.0,120.0,47.8,48.0,22,200,5,2,400.6,35
1057,1057,Tata Power,4.0,22.4,42.0,48.0,15,300,4,2,100.0,45
1058,1058,Tata Power,36.5,120.0,23.0,24.0,4,400,5,1,205.5,125
1059,1059,Tata Power,13.6,20.4,17.2,24.0,4,300,1,1,30.8,75
1060,1060,Tata Power,47.2,96.0,9.3,58.59,20,400,4,3,216.7,145
1061,1061,Tata Power,14.2,45.44,17.6,24.0,10,450,2,1,46.0,130
1062,1062,Tata Power,13.9,19.46,32.0,48.0,4,350,1,2,77.9,165
1063,1063,Tata Power,24.8,48.0,6.5,9.75,10,350,2,1,56.1,15
1064,1064,Tata Power,14.9,24.0,15.6,24.0,20,350,1,1,30.5,110
1065,1065,Tata Power,19.0,24.0,22.2,22.2,10,350,1,1,41.2,115
1066,1066,Tata Power,115.5,120.0,5.1,8.67,8,300,5,1,582.6,120
1067,1067,Tata Power,10.2,36.72,46.0,48.0,20,400,2,2,112.4,165
1068,1068,Tata Power,22.4,48.0,37.2,72.0,10,400,2,3,156.4,5
1069,1069,Tata Power,8.1,55.89,42.8,48.0,20,200,3,2,109.9,65
1070,1070,Tata Power,3.6,9.0,35.2,48.0,8,450,1,2,74.0,20
1071,1071,Tata Power,52.8,72.0,19.4,23.28,8,300,3,1,177.8,45
1072,1072,Tata Power,19.2,96.0,14.4,72.0,10,400,4,3,120.0,145
1073,1073,Tata Power,6.5,39.0,5.0,13.0,10,350,5,2,42.5,150
1074,1074,Tata Power,61.0,120.0,37.2,48.0,10,450,5,2,379.4,130
1075,1075,Tata Power,40.5,72.0,32.2,48.0,15,300,3,2,185.9,50
1076,1076,Tata Power,9.9,59.400000000000006,19.4,24.0,15,350,3,1,49.1,85
1077,1077,Tata Power,7.5,51.75,14.9,24.0,4,200,3,1,37.4,155
1078,1078,Tata Power,37.8,144.0,25.0,48.0,22,250,6,2,276.8,70
1079,1079,Tata Power,26.8,96.0,3.7,7.4,8,350,4,1,110.9,30
1080,1080,Tata Power,1.8,3.78,70.2,72.0,8,450,1,3,212.4,120
1081,1081,Tata Power,106.2,144.0,13.5,72.0,20,350,6,3,677.7,185
1082,1082,Tata Power,68.0,120.0,13.8,15.18,22,200,5,1,353.8,175
1083,1083,Tata Power,12.6,21.42,51.9,72.0,15,400,1,3,168.3,5
1084,1084,Tata Power,12.0,20.4,70.2,72.0,4,400,1,3,222.6,140
1085,1085,Tata Power,74.0,120.0,33.6,72.0,20,350,5,3,470.8,195
1086,1086,Tata Power,15.7,24.0,23.4,70.19999999999999,4,250,1,3,85.9,95
1087,1087,Tata Power,70.0,120.0,16.2,72.0,20,450,5,3,398.6,60
1088,1088,Tata Power,70.5,72.0,11.0,15.4,22,250,3,1,222.5,140
1089,1089,Tata Power,72.4,96.0,28.8,48.0,4,400,4,2,347.2,170
1090,1090,Tata Power,15.6,24.0,50.4,72.0,10,350,1,3,166.8,15
1091,1091,Tata Power,46.4,48.0,19.5,24.0,8,200,2,1,112.3,155
1092,1092,Tata Power,10.0,46.0,25.8,72.0,8,300,2,3,97.4,150
1093,1093,Tata Power,30.0,144.0,15.9,24.0,4,400,6,1,195.9,35
1094,1094,Tata Power,88.4,96.0,14.6,48.0,4,300,4,2,382.8,35
1095,1095,Tata Power,2.5,6.25,45.2,48.0,15,300,1,2,92.9,165
1096,1096,Tata Power,5.8,13.92,3.6,13.68,15,250,2,2,18.8,25
1097,1097,Tata Power,13.2,72.0,43.8,72.0,22,250,3,3,171.0,95
1098,1098,Tata Power,39.0,120.0,2.0,6.8,10,250,5,2,199.0,20
1099,1099,Tata Power,1.1,2.31,30.0,48.0,15,250,1,2,61.1,145
1100,1100,Tata Power,11.6,48.0,16.9,24.0,20,200,2,1,40.1,75
1101,1101,Tata Power,52.5,120.0,13.2,72.0,4,400,5,3,302.1,55
1102,1102,Tata Power,68.0,120.0,18.0,48.0,15,350,5,2,376.0,20
1103,1103,Tata Power,73.5,120.0,53.1,72.0,8,300,5,3,526.8,185
1104,1104,Tata Power,23.5,120.0,58.8,72.0,4,200,5,3,293.9,55
1105,1105,Tata Power,12.0,96.0,7.6,12.92,15,300,4,1,55.6,190
1106,1106,Tata Power,57.6,96.0,42.6,72.0,22,200,4,3,358.2,5
1107,1107,Tata Power,4.5,9.45,61.8,72.0,15,300,1,3,189.9,145
1108,1108,Tata Power,28.2,144.0,17.1,24.0,4,450,6,1,186.3,185
1109,1109,Tata Power,137.4,144.0,38.4,72.0,8,400,6,3,939.6,145
1110,1110,Tata Power,13.4,32.16,18.9,72.0,20,350,2,3,83.5,190
1111,1111,Tata Power,16.6,48.0,43.2,72.0,10,300,2,3,162.8,10
1112,1112,Tata Power,39.6,96.0,39.4,48.0,10,350,4,2,237.2,100
1113,1113,Tata Power,6.6,11.22,15.9,23.85,22,450,1,1,22.5,180
1114,1114,Tata Power,48.8,96.0,63.6,72.0,22,450,4,3,386.0,100
1115,1115,Tata Power,18.2,48.0,41.2,48.0,22,300,2,2,118.8,145
1116,1116,Tata Power,50.4,144.0,5.2,18.72,8,200,6,2,312.8,100
1117,1117,Tata Power,5.0,25.0,43.5,72.0,4,350,5,3,155.5,155
1118,1118,Tata Power,81.0,144.0,18.9,24.0,4,450,6,1,504.9,105
1119,1119,Tata Power,7.5,17.25,23.0,48.0,4,200,1,2,53.5,65
1120,1120,Tata Power,36.4,96.0,44.7,72.0,8,350,4,3,279.7,95
1121,1121,Tata Power,46.2,48.0,2.4,5.76,8,350,2,1,94.8,85
1122,1122,Tata Power,43.5,120.0,5.9,10.62,10,200,5,1,223.4,70
1123,1123,Tata Power,22.2,72.0,38.4,72.0,4,300,3,3,181.8,35
1124,1124,Tata Power,69.6,96.0,30.0,48.0,8,250,4,2,338.4,150
1125,1125,Tata Power,47.4,144.0,41.0,48.0,20,350,6,2,366.4,30
1126,1126,Tata Power,7.0,21.0,45.9,72.0,20,200,2,3,151.7,190
1127,1127,Tata Power,17.3,24.0,62.7,72.0,20,400,1,3,205.4,145
1128,1128,Tata Power,26.4,48.0,14.3,24.0,4,200,2,1,67.1,95
1129,1129,Tata Power,50.1,72.0,62.4,72.0,4,300,3,3,337.5,105
1130,1130,Tata Power,88.2,144.0,10.8,71.28,4,400,6,3,561.6,90
1131,1131,Tata Power,83.6,96.0,19.4,24.0,22,450,4,1,353.8,180
1132,1132,Tata Power,41.4,72.0,11.1,72.0,15,400,3,3,157.5,130
1133,1133,Tata Power,57.2,96.0,32.2,48.0,8,400,4,2,293.2,10
1134,1134,Tata Power,23.1,24.0,66.3,72.0,4,200,1,3,222.0,25
1135,1135,Tata Power,44.5,120.0,19.5,24.0,20,300,5,1,242.0,105
1136,1136,Tata Power,24.0,120.0,16.2,24.0,22,250,5,1,136.2,80
1137,1137,Tata Power,12.4,34.72,39.4,48.0,8,200,2,2,103.6,100
1138,1138,Tata Power,44.5,120.0,21.9,24.0,20,450,5,1,244.4,155
1139,1139,Tata Power,102.6,144.0,10.2,42.84,4,200,6,2,636.0,50
1140,1140,Tata Power,43.0,48.0,7.7,7.7,4,450,2,1,93.7,45
1141,1141,Tata Power,116.0,120.0,7.6,7.6,10,350,5,1,587.6,50
1142,1142,Tata Power,36.9,72.0,40.6,48.0,8,250,3,2,191.9,95
1143,1143,Tata Power,7.2,21.6,30.2,48.0,15,400,2,2,74.8,120
1144,1144,Tata Power,4.2,26.46,19.4,24.0,20,350,3,1,32.0,110
1145,1145,Tata Power,76.8,144.0,35.7,72.0,8,350,6,3,567.9,150
1146,1146,Tata Power,5.0,17.0,40.5,72.0,22,300,2,3,131.5,25
1147,1147,Tata Power,42.0,72.0,13.2,47.52,22,300,3,2,152.4,50
1148,1148,Tata Power,18.0,120.0,11.7,72.0,10,400,5,3,125.1,190
1149,1149,Tata Power,25.8,144.0,11.0,22.0,8,350,6,1,165.8,25
1150,1150,Tata Power,5.4,23.76,45.2,48.0,4,200,2,2,101.2,150
1151,1151,Tata Power,18.3,72.0,21.0,72.0,10,200,3,3,117.9,0
1152,1152,Tata Power,81.6,144.0,2.9,6.96,15,400,6,1,492.5,25
1153,1153,Tata Power,74.5,120.0,57.9,72.0,15,450,5,3,546.2,165
1154,1154,Tata Power,46.0,48.0,18.4,24.0,15,300,2,1,110.4,145
1155,1155,Tata Power,97.0,120.0,10.8,21.6,10,400,5,2,506.6,185
1156,1156,Tata Power,104.4,144.0,34.2,48.0,10,400,6,2,694.8,15
1157,1157,Tata Power,9.4,9.4,18.4,24.0,20,350,1,1,27.8,40
1158,1158,Tata Power,90.6,144.0,12.3,20.91,10,400,6,1,555.9,180
1159,1159,Tata Power,45.0,120.0,3.6,18.36,4,400,5,3,235.8,165
1160,1160,Tata Power,8.5,55.25,9.6,34.56,15,350,5,2,61.7,150
1161,1161,Tata Power,2.4,4.32,8.8,36.96,4,350,1,2,20.0,125
1162,1162,Tata Power,9.0,9.0,38.6,48.0,20,450,1,2,86.2,25
1163,1163,Tata Power,2.9,4.35,10.2,38.76,4,450,1,2,23.3,130
1164,1164,Tata Power,13.0,23.4,3.0,10.2,4,400,1,2,19.0,25
1165,1165,Tata Power,55.6,96.0,17.4,72.0,8,250,4,3,274.6,195
1166,1166,Tata Power,16.0,120.0,15.8,37.92,4,350,5,2,111.6,165
1167,1167,Tata Power,39.0,144.0,18.1,23.53,20,400,6,1,252.1,190
1168,1168,Tata Power,79.8,144.0,26.8,48.0,20,400,6,2,532.4,50
1169,1169,Tata Power,15.0,67.5,1.6,2.08,10,250,3,1,46.6,25
1170,1170,Tata Power,41.8,48.0,8.0,19.2,22,300,2,2,99.6,160
1171,1171,Tata Power,98.5,120.0,19.4,48.0,4,300,5,2,531.3,0
1172,1172,Tata Power,31.6,96.0,9.2,20.24,20,250,4,2,144.8,185
1173,1173,Tata Power,40.2,144.0,19.4,48.0,4,450,6,2,280.0,15
1174,1174,Tata Power,41.4,72.0,55.2,72.0,22,450,3,3,289.8,95
1175,1175,Tata Power,27.0,48.0,11.6,18.56,10,250,2,1,65.6,35
1176,1176,Tata Power,17.6,48.0,14.6,48.0,8,200,2,2,64.4,90
1177,1177,Tata Power,114.6,144.0,18.8,24.0,15,400,6,1,706.4,30
1178,1178,Tata Power,70.8,96.0,7.6,27.36,4,450,4,2,298.4,0
1179,1179,Tata Power,89.4,144.0,45.0,48.0,22,250,6,2,626.4,40
1180,1180,Tata Power,2.2,7.92,37.6,48.0,8,300,2,2,79.6,115
1181,1181,Tata Power,73.0,120.0,44.7,72.0,10,250,5,3,499.1,55
1182,1182,Tata Power,6.6,83.16,15.4,48.0,4,250,6,2,70.4,150
1183,1183,Tata Power,6.5,32.5,9.0,21.6,10,250,5,1,41.5,50
1184,1184,Tata Power,83.2,96.0,6.7,13.4,20,300,4,1,339.5,115
1185,1185,Tata Power,18.5,101.75,8.0,15.2,22,300,5,1,100.5,90
1186,1186,Tata Power,4.2,5.04,33.9,72.0,10,200,1,3,105.9,40
1187,1187,Tata Power,63.0,144.0,54.6,72.0,22,300,6,3,541.8,185
1188,1188,Tata Power,108.5,120.0,11.6,12.76,8,200,5,1,554.1,45
1189,1189,Tata Power,36.4,48.0,22.7,24.0,10,400,2,1,95.5,10
1190,1190,Tata Power,23.1,72.0,17.6,48.0,4,200,3,2,104.5,30
1191,1191,Tata Power,22.4,24.0,3.9,6.63,20,350,1,1,26.3,70
1192,1192,Tata Power,21.6,72.0,68.7,72.0,10,400,3,3,270.9,85
1193,1193,Tata Power,31.2,144.0,30.6,72.0,22,250,6,3,279.0,10
1194,1194,Tata Power,14.2,24.0,7.8,15.6,10,450,1,1,22.0,170
1195,1195,Tata Power,13.1,17.03,18.2,48.0,20,400,1,2,49.5,20
1196,1196,Tata Power,35.4,72.0,4.5,31.049999999999997,10,200,3,3,119.7,130
1197,1197,Tata Power,54.0,144.0,2.3,3.91,22,200,6,1,326.3,0
1198,1198,Tata Power,26.5,120.0,42.8,48.0,20,300,5,2,218.1,190
1199,1199,Tata Power,33.2,48.0,7.5,51.75,10,400,2,3,88.9,85
1200,1200,Tata Power,10.0,80.0,2.6,4.42,20,350,5,1,52.6,135
1201,1201,Tata Power,61.5,120.0,14.3,24.0,15,400,5,1,321.8,35
1202,1202,Tata Power,38.8,96.0,5.6,7.84,22,450,4,1,160.8,100
1203,1203,Tata Power,62.5,120.0,7.7,10.78,15,250,5,1,320.2,40
1204,1204,Tata Power,42.0,72.0,41.0,48.0,15,350,3,2,208.0,30
1205,1205,Tata Power,3.3,16.830000000000002,27.8,48.0,8,450,3,2,65.5,95
1206,1206,Tata Power,88.8,96.0,8.1,19.44,8,350,4,1,363.3,145
1207,1207,Tata Power,9.6,12.48,20.4,72.0,15,200,1,3,70.8,15
1208,1208,Tata Power,45.3,72.0,3.4,15.64,22,200,3,2,142.7,70
1209,1209,Tata Power,31.2,72.0,56.7,72.0,10,400,3,3,263.7,100
1210,1210,Tata Power,15.2,15.2,20.3,24.0,4,200,1,1,35.5,190
1211,1211,Tata Power,26.2,48.0,5.1,7.14,4,450,2,1,57.5,150
1212,1212,Tata Power,45.2,96.0,9.3,12.09,8,200,4,1,190.1,105
1213,1213,Tata Power,1.4,2.52,13.8,15.18,22,200,1,1,15.2,70
1214,1214,Tata Power,37.8,72.0,17.0,48.0,10,200,3,2,147.4,180
1215,1215,Tata Power,14.5,24.0,5.2,8.32,15,250,1,1,19.7,125
1216,1216,Tata Power,40.0,48.0,9.0,19.8,10,250,2,1,89.0,140
1217,1217,Tata Power,66.3,72.0,5.4,25.92,15,300,3,2,209.7,30
1218,1218,Tata Power,28.6,48.0,26.2,48.0,4,450,2,2,109.6,145
1219,1219,Tata Power,41.0,120.0,23.2,24.0,15,350,5,1,228.2,60
1220,1220,Tata Power,19.0,24.0,12.9,21.93,20,300,1,1,31.9,60
1221,1221,Tata Power,93.5,120.0,44.7,72.0,20,400,5,3,601.6,85
1222,1222,Tata Power,18.0,129.60000000000002,18.3,18.3,20,350,6,1,126.3,120
1223,1223,Tata Power,41.4,144.0,34.2,72.0,8,250,6,3,351.0,15
1224,1224,Tata Power,9.9,21.78,65.1,72.0,20,350,1,3,205.2,75
1225,1225,Tata Power,91.5,120.0,29.8,48.0,20,200,5,2,517.1,85
1226,1226,Tata Power,11.4,71.82000000000001,5.9,8.26,4,300,3,1,40.1,60
1227,1227,Tata Power,79.2,144.0,11.6,27.84,8,400,6,2,498.4,195
1228,1228,Tata Power,22.0,96.0,15.0,24.0,4,200,4,1,103.0,0
1229,1229,Tata Power,12.3,24.0,60.9,72.0,8,400,1,3,195.0,55
1230,1230,Tata Power,9.2,17.48,59.1,72.0,4,350,1,3,186.5,20
1231,1231,Tata Power,25.2,72.0,22.1,24.0,8,300,3,1,97.7,75
1232,1232,Tata Power,24.8,48.0,9.1,15.47,8,350,2,1,58.7,115
1233,1233,Tata Power,11.2,40.32,10.2,12.24,10,450,2,1,32.6,160
1234,1234,Tata Power,129.6,144.0,20.8,48.0,15,450,6,2,819.2,190
1235,1235,Tata Power,111.0,144.0,31.8,72.0,22,400,6,3,761.4,5
1236,1236,Tata Power,18.6,20.46,11.9,15.47,4,250,1,1,30.5,165
1237,1237,Tata Power,23.6,24.0,26.2,48.0,15,450,1,2,76.0,185
1238,1238,Tata Power,6.0,19.2,33.0,72.0,15,450,2,3,111.0,10
1239,1239,Tata Power,40.8,144.0,13.9,24.0,20,350,6,1,258.7,5
1240,1240,Tata Power,73.5,120.0,3.0,4.2,20,450,5,1,370.5,115
1241,1241,Tata Power,24.0,144.0,26.4,72.0,20,250,6,3,223.2,80
1242,1242,Tata Power,33.4,48.0,43.6,48.0,15,300,2,2,154.0,175
1243,1243,Tata Power,34.8,144.0,30.8,48.0,4,300,6,2,270.4,70
1244,1244,Tata Power,27.3,72.0,4.4,16.72,4,300,3,2,90.7,110
1245,1245,Tata Power,86.8,96.0,9.6,15.36,15,400,4,1,356.8,160
1246,1246,Tata Power,7.9,15.01,37.4,48.0,4,400,1,2,82.7,95
1247,1247,Tata Power,57.0,144.0,26.6,48.0,15,250,6,2,395.2,30
1248,1248,Tata Power,27.0,72.0,34.6,48.0,15,350,3,2,150.2,65
1249,1249,Tata Power,12.9,72.0,13.5,64.80000000000001,20,300,3,3,79.2,30
1250,1250,Tata Power,18.3,72.0,21.8,48.0,22,450,3,2,98.5,130
1251,1251,Tata Power,20.4,20.4,14.8,29.6,10,200,1,2,50.0,95
1252,1252,Tata Power,69.0,72.0,11.3,21.47,20,400,3,1,218.3,5
1253,1253,Tata Power,22.1,24.0,38.0,48.0,4,300,1,2,98.1,75
1254,1254,Tata Power,109.2,144.0,19.5,72.0,22,250,6,3,713.7,175
1255,1255,Tata Power,37.4,48.0,43.2,48.0,10,400,2,2,161.2,190
1256,1256,Tata Power,31.4,48.0,66.9,72.0,10,300,2,3,263.5,25
1257,1257,Tata Power,61.2,96.0,14.9,19.37,4,400,4,1,259.7,5
1258,1258,Tata Power,17.5,21.0,41.7,72.0,15,450,1,3,142.6,85
1259,1259,Tata Power,68.0,96.0,40.6,48.0,22,450,4,2,353.2,115
1260,1260,Tata Power,5.8,15.08,37.4,48.0,4,200,2,2,86.4,90
1261,1261,Tata Power,1.3,3.12,9.6,60.480000000000004,10,400,1,3,30.1,15
1262,1262,Tata Power,31.5,72.0,44.0,48.0,8,300,3,2,182.5,105
1263,1263,Tata Power,127.8,144.0,12.2,24.0,20,400,6,1,779.0,60
1264,1264,Tata Power,56.5,120.0,11.6,13.92,20,350,5,1,294.1,30
1265,1265,Tata Power,6.0,28.799999999999997,21.9,72.0,10,400,3,3,83.7,70
1266,1266,Tata Power,93.0,120.0,8.0,38.4,22,350,5,2,481.0,65
1267,1267,Tata Power,27.0,48.0,16.8,24.0,20,250,2,1,70.8,80
1268,1268,Tata Power,3.3,8.25,7.2,36.0,15,450,1,2,17.7,115
1269,1269,Tata Power,33.0,48.0,54.9,72.0,15,450,2,3,230.7,160
1270,1270,Tata Power,7.4,32.56,14.4,20.16,4,200,2,1,29.2,85
1271,1271,Tata Power,79.5,120.0,44.4,48.0,8,350,5,2,486.3,175
1272,1272,Tata Power,10.8,16.2,33.6,72.0,15,400,1,3,111.6,95
1273,1273,Tata Power,18.0,96.0,3.8,11.4,10,450,4,2,79.6,0
1274,1274,Tata Power,135.0,144.0,15.5,23.25,8,400,6,1,825.5,165
1275,1275,Tata Power,110.5,120.0,31.2,48.0,15,200,5,2,614.9,85
1276,1276,Tata Power,36.4,48.0,34.4,48.0,20,300,2,2,141.6,185
1277,1277,Tata Power,113.5,120.0,66.0,72.0,20,300,5,3,765.5,25
1278,1278,Tata Power,77.6,96.0,43.8,48.0,15,200,4,2,398.0,80
1279,1279,Tata Power,55.2,144.0,8.5,16.15,8,250,6,1,339.7,180
1280,1280,Tata Power,70.2,72.0,27.6,48.0,4,350,3,2,265.8,115
1281,1281,Tata Power,7.8,37.44,13.2,59.400000000000006,20,400,2,3,55.2,105
1282,1282,Tata Power,117.5,120.0,3.0,4.8,4,300,5,1,590.5,10
1283,1283,Tata Power,14.7,48.510000000000005,14.4,48.0,15,300,3,2,72.9,130
1284,1284,Tata Power,64.2,72.0,23.4,72.0,22,300,3,3,262.8,120
1285,1285,Tata Power,5.5,27.5,11.8,24.0,15,200,5,1,39.3,85
1286,1286,Tata Power,13.5,24.0,10.5,14.7,22,400,1,1,24.0,55
1287,1287,Tata Power,59.0,120.0,52.5,72.0,15,300,5,3,452.5,25
1288,1288,Tata Power,21.6,48.0,31.5,72.0,10,400,2,3,137.7,135
1289,1289,Tata Power,124.2,144.0,8.5,12.75,8,250,6,1,753.7,85
1290,1290,Tata Power,27.2,48.0,3.7,8.14,22,200,2,1,58.1,55
1291,1291,Tata Power,49.5,120.0,16.2,48.0,20,250,5,2,279.9,20
1292,1292,Tata Power,14.5,87.0,33.9,72.0,4,350,5,3,174.2,75
1293,1293,Tata Power,47.2,96.0,37.4,48.0,15,300,4,2,263.6,35
1294,1294,Tata Power,66.8,96.0,66.3,72.0,15,400,4,3,466.1,0
1295,1295,Tata Power,51.9,72.0,6.8,24.48,4,250,3,2,169.3,160
1296,1296,Tata Power,18.6,72.0,30.4,48.0,22,400,3,2,116.6,195
1297,1297,Tata Power,80.5,120.0,2.7,4.05,15,250,5,1,405.2,15
1298,1298,Tata Power,136.2,144.0,11.4,71.82000000000001,10,200,6,3,851.4,75
1299,1299,Tata Power,16.1,20.93,12.0,24.0,15,250,1,1,28.1,165
1300,1300,Tata Power,8.4,36.96,62.1,72.0,4,400,2,3,203.1,40
1301,1301,Tata Power,22.8,72.0,42.9,72.0,8,250,3,3,197.1,25
1302,1302,Tata Power,44.4,96.0,8.5,9.35,22,300,4,1,186.1,190
1303,1303,Tata Power,73.5,120.0,4.6,4.6,22,350,5,1,372.1,100
1304,1304,Tata Power,26.8,48.0,19.4,24.0,15,400,2,1,73.0,115
1305,1305,Tata Power,65.1,72.0,39.0,72.0,22,400,3,3,312.3,50
1306,1306,Tata Power,9.7,22.31,1.6,1.6,10,400,1,1,11.3,185
1307,1307,Tata Power,45.0,144.0,4.6,8.74,22,300,6,1,274.6,50
1308,1308,Tata Power,11.3,24.0,20.8,48.0,22,400,1,2,52.9,90
1309,1309,Tata Power,9.0,85.5,37.0,48.0,8,200,5,2,119.0,55
1310,1310,Tata Power,18.3,24.0,42.0,72.0,22,200,1,3,144.3,10
1311,1311,Tata Power,21.6,96.0,17.0,48.0,10,450,4,2,120.4,20
1312,1312,Tata Power,28.0,120.0,25.6,48.0,4,450,5,2,191.2,30
1313,1313,Tata Power,36.2,48.0,18.6,72.0,4,350,2,3,128.2,20
1314,1314,Tata Power,132.0,144.0,9.5,18.05,22,400,6,1,801.5,15
1315,1315,Tata Power,81.6,96.0,10.8,48.0,22,250,4,2,348.0,120
1316,1316,Tata Power,14.1,15.51,9.8,13.72,15,350,1,1,23.9,110
1317,1317,Tata Power,42.8,48.0,47.1,72.0,10,400,2,3,226.9,90
1318,1318,Tata Power,42.0,96.0,45.3,72.0,15,350,4,3,303.9,30
1319,1319,Tata Power,38.4,72.0,21.3,72.0,10,400,3,3,179.1,45
1320,1320,Tata Power,10.8,58.32000000000001,30.0,72.0,8,250,3,3,122.4,45
1321,1321,Tata Power,30.6,48.0,9.0,23.4,10,400,2,2,79.2,135
1322,1322,Tata Power,99.6,144.0,12.9,72.0,20,450,6,3,636.3,170
1323,1323,Tata Power,51.6,144.0,4.3,9.03,15,400,6,1,313.9,55
1324,1324,Tata Power,9.5,47.5,43.8,48.0,22,250,5,2,135.1,5
1325,1325,Tata Power,42.0,120.0,12.6,56.699999999999996,4,200,5,3,247.8,175
1326,1326,Tata Power,114.5,120.0,47.4,48.0,20,350,5,2,667.3,155
1327,1327,Tata Power,8.5,80.75,5.7,39.33,4,250,5,3,59.6,65
1328,1328,Tata Power,4.4,33.44,25.2,48.0,8,300,4,2,68.0,165
1329,1329,Tata Power,20.5,120.0,12.6,24.0,15,300,5,1,115.1,65
1330,1330,Tata Power,4.2,9.24,33.6,48.0,4,400,2,2,75.6,160
1331,1331,Tata Power,13.7,24.0,30.0,48.0,15,300,1,2,73.7,170
1332,1332,Tata Power,7.4,11.84,18.8,24.0,8,450,1,1,26.2,5
1333,1333,Tata Power,30.0,48.0,45.8,48.0,4,350,2,2,151.6,5
1334,1334,Tata Power,30.4,96.0,36.3,72.0,10,400,4,3,230.5,50
1335,1335,Tata Power,16.0,120.0,61.2,72.0,4,400,5,3,263.6,55
1336,1336,Tata Power,116.0,120.0,17.2,48.0,15,450,5,2,614.4,35
1337,1337,Tata Power,7.2,12.96,17.7,72.0,8,450,1,3,60.3,40
1338,1338,Tata Power,14.4,138.24,3.0,4.2,20,200,6,1,89.4,35
1339,1339,Tata Power,4.6,11.04,12.3,59.04,10,300,1,3,41.5,90
1340,1340,Tata Power,31.5,72.0,7.2,14.4,20,250,3,2,108.9,35
1341,1341,Tata Power,4.0,14.4,40.8,72.0,4,300,2,3,130.4,150
1342,1342,Tata Power,10.8,19.44,43.8,72.0,10,400,1,3,142.2,45
1343,1343,Tata Power,54.8,96.0,11.7,24.0,10,400,4,1,230.9,60
1344,1344,Tata Power,55.2,144.0,33.0,48.0,20,250,6,2,397.2,75
1345,1345,Tata Power,42.4,48.0,3.6,15.12,10,400,2,2,92.0,195
1346,1346,Tata Power,105.0,120.0,10.5,56.699999999999996,15,350,5,3,556.5,140
1347,1347,Tata Power,15.6,74.88,43.2,48.0,20,300,4,2,148.8,70
1348,1348,Tata Power,12.9,72.0,5.1,6.63,20,450,3,1,43.8,50
1349,1349,Tata Power,29.4,144.0,19.6,48.0,22,250,6,2,215.6,15
1350,1350,Tata Power,39.2,96.0,53.4,72.0,4,350,4,3,317.0,195
1351,1351,Tata Power,70.5,72.0,27.2,48.0,10,450,3,2,265.9,120
1352,1352,Tata Power,20.0,120.0,31.4,48.0,15,200,5,2,162.8,190
1353,1353,Tata Power,93.5,120.0,45.4,48.0,15,250,5,2,558.3,125
1354,1354,Tata Power,2.0,7.2,13.0,48.0,20,200,2,2,30.0,170
1355,1355,Tata Power,11.4,88.92,30.8,48.0,4,200,6,2,130.0,175
1356,1356,Tata Power,14.0,120.0,3.9,8.97,4,200,5,1,73.9,175
1357,1357,Tata Power,15.0,72.0,6.1,14.64,8,350,3,1,51.1,35
1358,1358,Tata Power,23.0,120.0,16.0,24.0,10,400,5,1,131.0,145
1359,1359,Tata Power,18.3,72.0,20.0,48.0,20,450,3,2,94.9,0
1360,1360,Tata Power,52.2,72.0,2.1,2.31,20,250,3,1,158.7,185
1361,1361,Tata Power,35.4,48.0,7.2,30.240000000000002,4,400,2,3,92.4,55
1362,1362,Tata Power,130.8,144.0,39.9,72.0,20,300,6,3,904.5,0
1363,1363,Tata Power,58.2,72.0,47.4,48.0,10,300,3,2,269.4,120
1364,1364,Tata Power,39.6,96.0,2.2,7.92,15,400,4,2,162.8,30
1365,1365,Tata Power,42.0,72.0,42.6,72.0,8,250,3,3,253.8,10
1366,1366,Tata Power,42.0,144.0,6.0,20.4,15,300,6,2,264.0,60
1367,1367,Tata Power,3.9,16.38,28.4,48.0,8,400,3,2,68.5,175
1368,1368,Tata Power,53.0,120.0,22.7,24.0,20,400,5,1,287.7,110
1369,1369,Tata Power,9.9,23.76,31.8,72.0,8,400,1,3,105.3,75
1370,1370,Tata Power,71.1,72.0,6.6,13.2,20,200,3,1,219.9,35
1371,1371,Tata Power,44.4,72.0,10.5,47.25,15,450,3,3,164.7,165
1372,1372,Tata Power,20.4,72.0,33.2,48.0,20,200,3,2,127.6,175
1373,1373,Tata Power,21.5,120.0,16.2,22.68,15,300,5,1,123.7,90
